seed,kind,method,round,heldout,external,fail_tool,fail_arg,fail_order,fail_state,fail_termination,fail_recovery,fail_constraint,fail_verification
9005,tabular,failure,0,0.2866666666666667,0.27666666666666667,0.7090909090909091,0.6909090909090909,0.6730769230769231,0.6029411764705882,0.8095238095238095,0.7419354838709677,0.6666666666666666,0.6875
9005,tabular,failure,1,0.65,0.5533333333333333,0.2786885245901639,0.4117647058823529,0.11627906976744186,0.45901639344262296,0.32142857142857145,0.42028985507246375,0.14285714285714285,0.42857142857142855
9005,tabular,failure,2,0.8133333333333334,0.8033333333333333,0.19607843137254902,0.21818181818181817,0.24074074074074073,0.1111111111111111,0.234375,0.19718309859154928,0.2,0.1
9005,tabular,failure,3,0.8666666666666667,0.82,0.10526315789473684,0.11475409836065574,0.14754098360655737,0.15,0.1864406779661017,0.12727272727272726,0.10869565217391304,0.19298245614035087
9005,tabular,random_gran,0,0.2733333333333333,0.29333333333333333,0.7272727272727273,0.8,0.7307692307692307,0.6323529411764706,0.7142857142857143,0.6935483870967742,0.7192982456140351,0.703125
9005,tabular,random_gran,1,0.7633333333333333,0.6,0.2786885245901639,0.35294117647058826,0.13953488372093023,0.29508196721311475,0.16071428571428573,0.17391304347826086,0.21428571428571427,0.125
9005,tabular,random_gran,2,0.8133333333333334,0.8066666666666666,0.21568627450980393,0.21818181818181817,0.24074074074074073,0.12962962962962962,0.21875,0.18309859154929578,0.24,0.1
9005,tabular,random_gran,3,0.8666666666666667,0.82,0.10526315789473684,0.11475409836065574,0.14754098360655737,0.15,0.1864406779661017,0.12727272727272726,0.10869565217391304,0.19298245614035087
9006,tabular,uniform,0,0.33,0.27666666666666667,0.7407407407407407,0.7166666666666667,0.6481481481481481,0.6885245901639344,0.6666666666666666,0.7017543859649122,0.7555555555555555,0.6617647058823529
9006,tabular,uniform,1,0.6933333333333334,0.62,0.4426229508196721,0.3898305084745763,0.10714285714285714,0.27419354838709675,0.3392857142857143,0.34,0.25,0.3125
9006,tabular,uniform,2,0.87,0.79,0.15625,0.07547169811320754,0.12903225806451613,0.11764705882352941,0.14516129032258066,0.13559322033898305,0.1836734693877551,0.11538461538461539
9006,tabular,uniform,3,0.8733333333333333,0.82,0.14754098360655737,0.16071428571428573,0.17307692307692307,0.17391304347826086,0.14516129032258066,0.05,0.1,0.10344827586206896
9006,tabular,difficulty,0,0.3,0.26666666666666666,0.7962962962962963,0.75,0.6666666666666666,0.6229508196721312,0.7017543859649122,0.7192982456140351,0.7777777777777778,0.7647058823529411
9006,tabular,difficulty,1,0.81,0.72,0.22950819672131148,0.2542372881355932,0.07142857142857142,0.11290322580645161,0.26785714285714285,0.2,0.14285714285714285,0.21875
9006,tabular,difficulty,2,0.87,0.7933333333333333,0.15625,0.07547169811320754,0.12903225806451613,0.11764705882352941,0.14516129032258066,0.13559322033898305,0.1836734693877551,0.11538461538461539
9006,tabular,difficulty,3,0.8733333333333333,0.82,0.14754098360655737,0.16071428571428573,0.17307692307692307,0.17391304347826086,0.14516129032258066,0.05,0.1,0.10344827586206896
9006,tabular,capability,0,0.30666666666666664,0.27,0.7777777777777778,0.7333333333333333,0.6851851851851852,0.6557377049180327,0.7192982456140351,0.6842105263157895,0.7555555555555555,0.7058823529411765
9006,tabular,capability,1,0.7433333333333333,0.6566666666666666,0.21311475409836064,0.3389830508474576,0.14285714285714285,0.3064516129032258,0.32142857142857145,0.26,0.16071428571428573,0.28125
9006,tabular,capability,2,0.8666666666666667,0.7933333333333333,0.15625,0.07547169811320754,0.12903225806451613,0.1323529411764706,0.14516129032258066,0.13559322033898305,0.1836734693877551,0.1346153846153846
9006,tabular,capability,3,0.8733333333333333,0.82,0.14754098360655737,0.16071428571428573,0.17307692307692307,0.17391304347826086,0.14516129032258066,0.05,0.1,0.10344827586206896
9006,tabular,family,0,0.3,0.24,0.8148148148148148,0.75,0.6666666666666666,0.6885245901639344,0.6491228070175439,0.6666666666666666,0.8,0.7647058823529411
9006,tabular,family,1,0.67,0.5966666666666667,0.5245901639344263,0.3050847457627119,0.125,0.25806451612903225,0.39285714285714285,0.26,0.3392857142857143,0.5
9006,tabular,family,2,0.8566666666666667,0.7833333333333333,0.171875,0.07547169811320754,0.12903225806451613,0.14705882352941177,0.16129032258064516,0.15254237288135594,0.20408163265306123,0.1346153846153846
9006,tabular,family,3,0.8733333333333333,0.82,0.14754098360655737,0.16071428571428573,0.17307692307692307,0.17391304347826086,0.14516129032258066,0.05,0.1,0.10344827586206896
9006,tabular,failure,0,0.36,0.31666666666666665,0.7037037037037037,0.6333333333333333,0.6666666666666666,0.6721311475409836,0.631578947368421,0.5964912280701754,0.7333333333333333,0.6911764705882353
9006,tabular,failure,1,0.7066666666666667,0.5666666666666667,0.18032786885245902,0.2033898305084746,0.26785714285714285,0.4838709677419355,0.35714285714285715,0.34,0.2857142857142857,0.203125
9006,tabular,failure,2,0.8433333333333334,0.7833333333333333,0.15625,0.09433962264150944,0.12903225806451613,0.23529411764705882,0.14516129032258066,0.1694915254237288,0.1836734693877551,0.15384615384615385
9006,tabular,failure,3,0.8733333333333333,0.82,0.14754098360655737,0.16071428571428573,0.17307692307692307,0.17391304347826086,0.14516129032258066,0.05,0.1,0.10344827586206896
9006,tabular,random_gran,0,0.3233333333333333,0.27666666666666667,0.7222222222222222,0.7166666666666667,0.6851851851851852,0.6229508196721312,0.7368421052631579,0.6491228070175439,0.7777777777777778,0.7058823529411765
9006,tabular,random_gran,1,0.7133333333333334,0.6166666666666667,0.3442622950819672,0.3898305084745763,0.14285714285714285,0.16129032258064516,0.39285714285714285,0.26,0.35714285714285715,0.265625
9006,tabular,random_gran,2,0.8633333333333333,0.7866666666666666,0.15625,0.11320754716981132,0.12903225806451613,0.11764705882352941,0.14516129032258066,0.13559322033898305,0.1836734693877551,0.11538461538461539
